epoch,loss,accuracy
120,0.20811159908771515,0.9166666666666666
121,0.26256826519966125,0.75
122,0.371648371219635,1.0
123,0.43152642250061035,0.9166666666666666
124,0.23903878033161163,1.0
125,0.30871227383613586,0.9166666666666666
126,0.24132971465587616,0.9166666666666666
127,0.25130680203437805,0.9166666666666666
128,0.2701505720615387,0.9166666666666666
129,0.3276387155056,1.0
130,0.2785794138908386,1.0
131,0.2196940928697586,1.0
132,0.329735666513443,0.75
133,0.29352277517318726,0.9166666666666666
134,0.3012327253818512,1.0
135,0.3649964928627014,0.9166666666666666
136,0.1995026022195816,1.0
137,0.2731076180934906,0.9166666666666666
138,0.435206800699234,0.9166666666666666
139,0.27726104855537415,1.0
140,0.13894356787204742,1.0
141,0.2580273449420929,1.0
142,0.40157005190849304,0.8333333333333334
143,0.3260439336299896,0.9166666666666666
144,0.09104420989751816,1.0
145,0.30888646841049194,1.0
146,0.2065824419260025,0.9166666666666666
147,0.23033535480499268,1.0
148,0.2864554524421692,1.0
149,0.24592281877994537,1.0
150,0.3186306357383728,0.9166666666666666
151,0.20449452102184296,1.0
152,0.3114806115627289,0.9166666666666666
153,0.1704646795988083,1.0
154,0.26732152700424194,0.9166666666666666
155,0.2588513493537903,1.0
156,0.2123301923274994,0.9166666666666666
157,0.21987077593803406,0.9166666666666666
158,0.23050107061862946,0.9166666666666666
159,0.1750476211309433,1.0
160,0.2838883399963379,0.9166666666666666
161,0.16994699835777283,1.0
162,0.2063775211572647,1.0
163,0.14998488128185272,1.0
164,0.19038359820842743,0.9166666666666666
165,0.1480831652879715,1.0
166,0.25222039222717285,1.0
167,0.15503594279289246,1.0
168,0.19042108952999115,1.0
169,0.2052147537469864,1.0
170,0.2773881256580353,1.0
171,0.2972568869590759,1.0
172,0.28934723138809204,0.9166666666666666
173,0.27010971307754517,0.8333333333333334
174,0.16299764811992645,1.0
175,0.22855916619300842,1.0
176,0.24059008061885834,0.9166666666666666
177,0.11492154747247696,1.0
178,0.13006910681724548,1.0
179,0.31453680992126465,0.9166666666666666
180,0.21551033854484558,1.0
181,0.2680034041404724,1.0
182,0.1882822960615158,0.9166666666666666
183,0.1756703406572342,0.9166666666666666
184,0.1569056659936905,1.0
185,0.1366872936487198,1.0
186,0.2206713706254959,1.0
187,0.3365592062473297,0.9166666666666666
188,0.3419760763645172,0.8333333333333334
189,0.27013665437698364,0.9166666666666666
190,0.2278168946504593,1.0
191,0.2512194514274597,1.0
192,0.2005538046360016,0.9166666666666666
193,0.21538949012756348,1.0
194,0.24428245425224304,0.9166666666666666
195,0.23049774765968323,0.9166666666666666
196,0.19555649161338806,1.0
197,0.27716973423957825,0.9166666666666666
198,0.13184762001037598,0.9166666666666666
199,0.10256665199995041,1.0
200,0.12045485526323318,1.0
